param_index,param_name,unit,norm_value,readback,display
58,"Ns Rel Lv"," %",0.593750,0.593750,"59"
58,"Ns Rel Lv"," %",0.625000,0.625000,"62"
58,"Ns Rel Lv"," %",0.656250,0.656250,"65"
58,"Ns Rel Lv"," %",0.687500,0.687500,"68"
58,"Ns Rel Lv"," %",0.718750,0.718750,"71"
58,"Ns Rel Lv"," %",0.750000,0.750000,"75"
58,"Ns Rel Lv"," %",0.781250,0.781250,"78"
58,"Ns Rel Lv"," %",0.812500,0.812500,"81"
58,"Ns Rel Lv"," %",0.843750,0.843750,"84"
58,"Ns Rel Lv"," %",0.875000,0.875000,"87"
58,"Ns Rel Lv"," %",0.906250,0.906250,"90"
58,"Ns Rel Lv"," %",0.937500,0.937500,"93"
58,"Ns Rel Lv"," %",0.968750,0.968750,"96"
58,"Ns Rel Lv"," %",1.000000,1.000000,"100"
59,"VlVr Ini Lv"," %",0.000000,0.000000,"0"
59,"VlVr Ini Lv"," %",0.031250,0.031250,"3"
59,"VlVr Ini Lv"," %",0.062500,0.062500,"6"
59,"VlVr Ini Lv"," %",0.093750,0.093750,"9"
59,"VlVr Ini Lv"," %",0.125000,0.125000,"12"
59,"VlVr Ini Lv"," %",0.156250,0.156250,"15"
59,"VlVr Ini Lv"," %",0.187500,0.187500,"18"
59,"VlVr Ini Lv"," %",0.218750,0.218750,"21"
59,"VlVr Ini Lv"," %",0.250000,0.250000,"25"
59,"VlVr Ini Lv"," %",0.281250,0.281250,"28"
59,"VlVr Ini Lv"," %",0.312500,0.312500,"31"
59,"VlVr Ini Lv"," %",0.343750,0.343750,"34"
59,"VlVr Ini Lv"," %",0.375000,0.375000,"37"
59,"VlVr Ini Lv"," %",0.406250,0.406250,"40"
59,"VlVr Ini Lv"," %",0.437500,0.437500,"43"
59,"VlVr Ini Lv"," %",0.468750,0.468750,"46"
59,"VlVr Ini Lv"," %",0.500000,0.500000,"50"
59,"VlVr Ini Lv"," %",0.531250,0.531250,"53"
59,"VlVr Ini Lv"," %",0.562500,0.562500,"56"
59,"VlVr Ini Lv"," %",0.593750,0.593750,"59"
59,"VlVr Ini Lv"," %",0.625000,0.625000,"62"
59,"VlVr Ini Lv"," %",0.656250,0.656250,"65"
59,"VlVr Ini Lv"," %",0.687500,0.687500,"68"
59,"VlVr Ini Lv"," %",0.718750,0.718750,"71"
59,"VlVr Ini Lv"," %",0.750000,0.750000,"75"
59,"VlVr Ini Lv"," %",0.781250,0.781250,"78"
59,"VlVr Ini Lv"," %",0.812500,0.812500,"81"
59,"VlVr Ini Lv"," %",0.843750,0.843750,"84"
59,"VlVr Ini Lv"," %",0.875000,0.875000,"87"
59,"VlVr Ini Lv"," %",0.906250,0.906250,"90"
59,"VlVr Ini Lv"," %",0.937500,0.937500,"93"
59,"VlVr Ini Lv"," %",0.968750,0.968750,"96"
59,"VlVr Ini Lv"," %",1.000000,1.000000,"100"
60,"VlVr Atk Tm"," msec",0.000000,0.000000,"0.1"
60,"VlVr Atk Tm"," msec",0.031250,0.031250,"9.87"
60,"VlVr Atk Tm"," msec",0.062500,0.062500,"39.16"
60,"VlVr Atk Tm"," msec",0.093750,0.093750,"87.99"
60,"VlVr Atk Tm"," msec",0.125000,0.125000,"156.35"
60,"VlVr Atk Tm"," msec",0.156250,0.156250,"244.24"
60,"VlVr Atk Tm"," msec",0.187500,0.187500,"351.66"
60,"VlVr Atk Tm"," msec",0.218750,0.218750,"478.61"
60,"VlVr Atk Tm"," msec",0.250000,0.250000,"625.09"
60,"VlVr Atk Tm"," msec",0.281250,0.281250,"791.1"
60,"VlVr Atk Tm"," msec",0.312500,0.312500,"976.64"
60,"VlVr Atk Tm"," msec",0.343750,0.343750,"1181.72"
60,"VlVr Atk Tm"," msec",0.375000,0.375000,"1406.32"
60,"VlVr Atk Tm"," msec",0.406250,0.406250,"1650.46"
60,"VlVr Atk Tm"," msec",0.437500,0.437500,"1914.12"
60,"VlVr Atk Tm"," msec",0.468750,0.468750,"2197.32"
60,"VlVr Atk Tm"," msec",0.500000,0.500000,"2500.05"
60,"VlVr Atk Tm"," msec",0.531250,0.531250,"2822.31"
60,"VlVr Atk Tm"," msec",0.562500,0.562500,"3164.1"
60,"VlVr Atk Tm"," msec",0.593750,0.593750,"3525.42"
60,"VlVr Atk Tm"," msec",0.625000,0.625000,"3906.27"
60,"VlVr Atk Tm"," msec",0.656250,0.656250,"4306.65"
60,"VlVr Atk Tm"," msec",0.687500,0.687500,"4726.57"
60,"VlVr Atk Tm"," msec",0.718750,0.718750,"5166.01"
60,"VlVr Atk Tm"," msec",0.750000,0.750000,"5624.99"
60,"VlVr Atk Tm"," msec",0.781250,0.781250,"6103.49"
60,"VlVr Atk Tm"," msec",0.812500,0.812500,"6601.53"
60,"VlVr Atk Tm"," msec",0.843750,0.843750,"7119.1"
60,"VlVr Atk Tm"," msec",0.875000,0.875000,"7656.2"
60,"VlVr Atk Tm"," msec",0.906250,0.906250,"8212.83"
60,"VlVr Atk Tm"," msec",0.937500,0.937500,"8788.99"
60,"VlVr Atk Tm"," msec",0.968750,0.968750,"9384.68"
60,"VlVr Atk Tm"," msec",1.000000,1.000000,"9999.9"
61,"VlVr Atk Lv"," %",0.000000,0.000000,"0"
61,"VlVr Atk Lv"," %",0.031250,0.031250,"3"
61,"VlVr Atk Lv"," %",0.062500,0.062500,"6"
61,"VlVr Atk Lv"," %",0.093750,0.093750,"9"
61,"VlVr Atk Lv"," %",0.125000,0.125000,"12"
61,"VlVr Atk Lv"," %",0.156250,0.156250,"15"
61,"VlVr Atk Lv"," %",0.187500,0.187500,"18"
61,"VlVr Atk Lv"," %",0.218750,0.218750,"21"
61,"VlVr Atk Lv"," %",0.250000,0.250000,"25"
61,"VlVr Atk Lv"," %",0.281250,0.281250,"28"
61,"VlVr Atk Lv"," %",0.312500,0.312500,"31"
61,"VlVr Atk Lv"," %",0.343750,0.343750,"34"
61,"VlVr Atk Lv"," %",0.375000,0.375000,"37"
61,"VlVr Atk Lv"," %",0.406250,0.406250,"40"
61,"VlVr Atk Lv"," %",0.437500,0.437500,"43"
61,"VlVr Atk Lv"," %",0.468750,0.468750,"46"
61,"VlVr Atk Lv"," %",0.500000,0.500000,"50"
61,"VlVr Atk Lv"," %",0.531250,0.531250,"53"
61,"VlVr Atk Lv"," %",0.562500,0.562500,"56"
61,"VlVr Atk Lv"," %",0.593750,0.593750,"59"
61,"VlVr Atk Lv"," %",0.625000,0.625000,"62"
61,"VlVr Atk Lv"," %",0.656250,0.656250,"65"
61,"VlVr Atk Lv"," %",0.687500,0.687500,"68"
61,"VlVr Atk Lv"," %",0.718750,0.718750,"71"
61,"VlVr Atk Lv"," %",0.750000,0.750000,"75"
61,"VlVr Atk Lv"," %",0.781250,0.781250,"78"
61,"VlVr Atk Lv"," %",0.812500,0.812500,"81"
61,"VlVr Atk Lv"," %",0.843750,0.843750,"84"
61,"VlVr Atk Lv"," %",0.875000,0.875000,"87"
61,"VlVr Atk Lv"," %",0.906250,0.906250,"90"
61,"VlVr Atk Lv"," %",0.937500,0.937500,"93"
61,"VlVr Atk Lv"," %",0.968750,0.968750,"96"
61,"VlVr Atk Lv"," %",1.000000,1.000000,"100"
62,"VlVr Dec Tm"," msec",0.000000,0.000000,"0.1"
62,"VlVr Dec Tm"," msec",0.031250,0.031250,"9.87"
62,"VlVr Dec Tm"," msec",0.062500,0.062500,"39.16"
62,"VlVr Dec Tm"," msec",0.093750,0.093750,"87.99"
62,"VlVr Dec Tm"," msec",0.125000,0.125000,"156.35"
62,"VlVr Dec Tm"," msec",0.156250,0.156250,"244.24"
62,"VlVr Dec Tm"," msec",0.187500,0.187500,"351.66"
62,"VlVr Dec Tm"," msec",0.218750,0.218750,"478.61"
62,"VlVr Dec Tm"," msec",0.250000,0.250000,"625.09"
62,"VlVr Dec Tm"," msec",0.281250,0.281250,"791.1"
62,"VlVr Dec Tm"," msec",0.312500,0.312500,"976.64"
62,"VlVr Dec Tm"," msec",0.343750,0.343750,"1181.72"
62,"VlVr Dec Tm"," msec",0.375000,0.375000,"1406.32"
62,"VlVr Dec Tm"," msec",0.406250,0.406250,"1650.46"
62,"VlVr Dec Tm"," msec",0.437500,0.437500,"1914.12"
62,"VlVr Dec Tm"," msec",0.468750,0.468750,"2197.32"
62,"VlVr Dec Tm"," msec",0.500000,0.500000,"2500.05"
62,"VlVr Dec Tm"," msec",0.531250,0.531250,"2822.31"
62,"VlVr Dec Tm"," msec",0.562500,0.562500,"3164.1"
62,"VlVr Dec Tm"," msec",0.593750,0.593750,"3525.42"
62,"VlVr Dec Tm"," msec",0.625000,0.625000,"3906.27"
62,"VlVr Dec Tm"," msec",0.656250,0.656250,"4306.65"
62,"VlVr Dec Tm"," msec",0.687500,0.687500,"4726.57"
62,"VlVr Dec Tm"," msec",0.718750,0.718750,"5166.01"
62,"VlVr Dec Tm"," msec",0.750000,0.750000,"5624.99"
62,"VlVr Dec Tm"," msec",0.781250,0.781250,"6103.49"
62,"VlVr Dec Tm"," msec",0.812500,0.812500,"6601.53"
62,"VlVr Dec Tm"," msec",0.843750,0.843750,"7119.1"
62,"VlVr Dec Tm"," msec",0.875000,0.875000,"7656.2"
62,"VlVr Dec Tm"," msec",0.906250,0.906250,"8212.83"
62,"VlVr Dec Tm"," msec",0.937500,0.937500,"8788.99"
62,"VlVr Dec Tm"," msec",0.968750,0.968750,"9384.68"
62,"VlVr Dec Tm"," msec",1.000000,1.000000,"9999.9"
63,"VlVr Dec Lv"," %",0.000000,0.000000,"0"
63,"VlVr Dec Lv"," %",0.031250,0.031250,"3"
63,"VlVr Dec Lv"," %",0.062500,0.062500,"6"
63,"VlVr Dec Lv"," %",0.093750,0.093750,"9"
63,"VlVr Dec Lv"," %",0.125000,0.125000,"12"
63,"VlVr Dec Lv"," %",0.156250,0.156250,"15"
63,"VlVr Dec Lv"," %",0.187500,0.187500,"18"
63,"VlVr Dec Lv"," %",0.218750,0.218750,"21"
63,"VlVr Dec Lv"," %",0.250000,0.250000,"25"
63,"VlVr Dec Lv"," %",0.281250,0.281250,"28"
63,"VlVr Dec Lv"," %",0.312500,0.312500,"31"
63,"VlVr Dec Lv"," %",0.343750,0.343750,"34"
63,"VlVr Dec Lv"," %",0.375000,0.375000,"37"
63,"VlVr Dec Lv"," %",0.406250,0.406250,"40"
63,"VlVr Dec Lv"," %",0.437500,0.437500,"43"
63,"VlVr Dec Lv"," %",0.468750,0.468750,"46"
63,"VlVr Dec Lv"," %",0.500000,0.500000,"50"
63,"VlVr Dec Lv"," %",0.531250,0.531250,"53"
63,"VlVr Dec Lv"," %",0.562500,0.562500,"56"
63,"VlVr Dec Lv"," %",0.593750,0.593750,"59"
63,"VlVr Dec Lv"," %",0.625000,0.625000,"62"
63,"VlVr Dec Lv"," %",0.656250,0.656250,"65"
63,"VlVr Dec Lv"," %",0.687500,0.687500,"68"
63,"VlVr Dec Lv"," %",0.718750,0.718750,"71"
63,"VlVr Dec Lv"," %",0.750000,0.750000,"75"
63,"VlVr Dec Lv"," %",0.781250,0.781250,"78"
63,"VlVr Dec Lv"," %",0.812500,0.812500,"81"
63,"VlVr Dec Lv"," %",0.843750,0.843750,"84"
63,"VlVr Dec Lv"," %",0.875000,0.875000,"87"
63,"VlVr Dec Lv"," %",0.906250,0.906250,"90"
63,"VlVr Dec Lv"," %",0.937500,0.937500,"93"
63,"VlVr Dec Lv"," %",0.968750,0.968750,"96"
63,"VlVr Dec Lv"," %",1.000000,1.000000,"100"
64,"VlVr Rel Tm"," msec",0.000000,0.000000,"0.1"
64,"VlVr Rel Tm"," msec",0.031250,0.031250,"9.87"
64,"VlVr Rel Tm"," msec",0.062500,0.062500,"39.16"
64,"VlVr Rel Tm"," msec",0.093750,0.093750,"87.99"
64,"VlVr Rel Tm"," msec",0.125000,0.125000,"156.35"
64,"VlVr Rel Tm"," msec",0.156250,0.156250,"244.24"
64,"VlVr Rel Tm"," msec",0.187500,0.187500,"351.66"
64,"VlVr Rel Tm"," msec",0.218750,0.218750,"478.61"
64,"VlVr Rel Tm"," msec",0.250000,0.250000,"625.09"
64,"VlVr Rel Tm"," msec",0.281250,0.281250,"791.1"
64,"VlVr Rel Tm"," msec",0.312500,0.312500,"976.64"
64,"VlVr Rel Tm"," msec",0.343750,0.343750,"1181.72"
64,"VlVr Rel Tm"," msec",0.375000,0.375000,"1406.32"
64,"VlVr Rel Tm"," msec",0.406250,0.406250,"1650.46"
64,"VlVr Rel Tm"," msec",0.437500,0.437500,"1914.12"
64,"VlVr Rel Tm"," msec",0.468750,0.468750,"2197.32"
64,"VlVr Rel Tm"," msec",0.500000,0.500000,"2500.05"
64,"VlVr Rel Tm"," msec",0.531250,0.531250,"2822.31"
64,"VlVr Rel Tm"," msec",0.562500,0.562500,"3164.1"
64,"VlVr Rel Tm"," msec",0.593750,0.593750,"3525.42"
64,"VlVr Rel Tm"," msec",0.625000,0.625000,"3906.27"
64,"VlVr Rel Tm"," msec",0.656250,0.656250,"4306.65"
64,"VlVr Rel Tm"," msec",0.687500,0.687500,"4726.57"
64,"VlVr Rel Tm"," msec",0.718750,0.718750,"5166.01"
64,"VlVr Rel Tm"," msec",0.750000,0.750000,"5624.99"
64,"VlVr Rel Tm"," msec",0.781250,0.781250,"6103.49"
64,"VlVr Rel Tm"," msec",0.812500,0.812500,"6601.53"
64,"VlVr Rel Tm"," msec",0.843750,0.843750,"7119.1"
64,"VlVr Rel Tm"," msec",0.875000,0.875000,"7656.2"
64,"VlVr Rel Tm"," msec",0.906250,0.906250,"8212.83"
64,"VlVr Rel Tm"," msec",0.937500,0.937500,"8788.99"
64,"VlVr Rel Tm"," msec",0.968750,0.968750,"9384.68"
64,"VlVr Rel Tm"," msec",1.000000,1.000000,"9999.9"
65,"VlVr Rel Lv"," %",0.000000,0.000000,"0"
65,"VlVr Rel Lv"," %",0.031250,0.031250,"3"
65,"VlVr Rel Lv"," %",0.062500,0.062500,"6"
65,"VlVr Rel Lv"," %",0.093750,0.093750,"9"
65,"VlVr Rel Lv"," %",0.125000,0.125000,"12"
65,"VlVr Rel Lv"," %",0.156250,0.156250,"15"
65,"VlVr Rel Lv"," %",0.187500,0.187500,"18"
65,"VlVr Rel Lv"," %",0.218750,0.218750,"21"
65,"VlVr Rel Lv"," %",0.250000,0.250000,"25"
65,"VlVr Rel Lv"," %",0.281250,0.281250,"28"
65,"VlVr Rel Lv"," %",0.312500,0.312500,"31"
65,"VlVr Rel Lv"," %",0.343750,0.343750,"34"
65,"VlVr Rel Lv"," %",0.375000,0.375000,"37"
65,"VlVr Rel Lv"," %",0.406250,0.406250,"40"
65,"VlVr Rel Lv"," %",0.437500,0.437500,"43"
65,"VlVr Rel Lv"," %",0.468750,0.468750,"46"
65,"VlVr Rel Lv"," %",0.500000,0.500000,"50"
65,"VlVr Rel Lv"," %",0.531250,0.531250,"53"
65,"VlVr Rel Lv"," %",0.562500,0.562500,"56"
65,"VlVr Rel Lv"," %",0.593750,0.593750,"59"
65,"VlVr Rel Lv"," %",0.625000,0.625000,"62"
65,"VlVr Rel Lv"," %",0.656250,0.656250,"65"
65,"VlVr Rel Lv"," %",0.687500,0.687500,"68"
65,"VlVr Rel Lv"," %",0.718750,0.718750,"71"
65,"VlVr Rel Lv"," %",0.750000,0.750000,"75"
65,"VlVr Rel Lv"," %",0.781250,0.781250,"78"
65,"VlVr Rel Lv"," %",0.812500,0.812500,"81"
65,"VlVr Rel Lv"," %",0.843750,0.843750,"84"
65,"VlVr Rel Lv"," %",0.875000,0.875000,"87"
65,"VlVr Rel Lv"," %",0.906250,0.906250,"90"
65,"VlVr Rel Lv"," %",0.937500,0.937500,"93"
65,"VlVr Rel Lv"," %",0.968750,0.968750,"96"
65,"VlVr Rel Lv"," %",1.000000,1.000000,"100"
66,"PtVr Ini Lv"," %",0.000000,0.000000,"0"
66,"PtVr Ini Lv"," %",0.031250,0.031250,"3"
66,"PtVr Ini Lv"," %",0.062500,0.062500,"6"
66,"PtVr Ini Lv"," %",0.093750,0.093750,"9"
66,"PtVr Ini Lv"," %",0.125000,0.125000,"12"
66,"PtVr Ini Lv"," %",0.156250,0.156250,"15"
66,"PtVr Ini Lv"," %",0.187500,0.187500,"18"
66,"PtVr Ini Lv"," %",0.218750,0.218750,"21"
66,"PtVr Ini Lv"," %",0.250000,0.250000,"25"
66,"PtVr Ini Lv"," %",0.281250,0.281250,"28"
66,"PtVr Ini Lv"," %",0.312500,0.312500,"31"
66,"PtVr Ini Lv"," %",0.343750,0.343750,"34"
66,"PtVr Ini Lv"," %",0.375000,0.375000,"37"
66,"PtVr Ini Lv"," %",0.406250,0.406250,"40"
66,"PtVr Ini Lv"," %",0.437500,0.437500,"43"
66,"PtVr Ini Lv"," %",0.468750,0.468750,"46"
66,"PtVr Ini Lv"," %",0.500000,0.500000,"50"
66,"PtVr Ini Lv"," %",0.531250,0.531250,"53"
66,"PtVr Ini Lv"," %",0.562500,0.562500,"56"
66,"PtVr Ini Lv"," %",0.593750,0.593750,"59"
66,"PtVr Ini Lv"," %",0.625000,0.625000,"62"
66,"PtVr Ini Lv"," %",0.656250,0.656250,"65"
66,"PtVr Ini Lv"," %",0.687500,0.687500,"68"
66,"PtVr Ini Lv"," %",0.718750,0.718750,"71"
66,"PtVr Ini Lv"," %",0.750000,0.750000,"75"
66,"PtVr Ini Lv"," %",0.781250,0.781250,"78"
66,"PtVr Ini Lv"," %",0.812500,0.812500,"81"
66,"PtVr Ini Lv"," %",0.843750,0.843750,"84"
66,"PtVr Ini Lv"," %",0.875000,0.875000,"87"
66,"PtVr Ini Lv"," %",0.906250,0.906250,"90"
66,"PtVr Ini Lv"," %",0.937500,0.937500,"93"
66,"PtVr Ini Lv"," %",0.968750,0.968750,"96"
66,"PtVr Ini Lv"," %",1.000000,1.000000,"100"
67,"PtVr Atk Tm"," msec",0.000000,0.000000,"0.1"
67,"PtVr Atk Tm"," msec",0.031250,0.031250,"9.87"
67,"PtVr Atk Tm"," msec",0.062500,0.062500,"39.16"
67,"PtVr Atk Tm"," msec",0.093750,0.093750,"87.99"
67,"PtVr Atk Tm"," msec",0.125000,0.125000,"156.35"
67,"PtVr Atk Tm"," msec",0.156250,0.156250,"244.24"
67,"PtVr Atk Tm"," msec",0.187500,0.187500,"351.66"
67,"PtVr Atk Tm"," msec",0.218750,0.218750,"478.61"
67,"PtVr Atk Tm"," msec",0.250000,0.250000,"625.09"
67,"PtVr Atk Tm"," msec",0.281250,0.281250,"791.1"
67,"PtVr Atk Tm"," msec",0.312500,0.312500,"976.64"
67,"PtVr Atk Tm"," msec",0.343750,0.343750,"1181.72"
67,"PtVr Atk Tm"," msec",0.375000,0.375000,"1406.32"
67,"PtVr Atk Tm"," msec",0.406250,0.406250,"1650.46"
67,"PtVr Atk Tm"," msec",0.437500,0.437500,"1914.12"
67,"PtVr Atk Tm"," msec",0.468750,0.468750,"2197.32"
67,"PtVr Atk Tm"," msec",0.500000,0.500000,"2500.05"
67,"PtVr Atk Tm"," msec",0.531250,0.531250,"2822.31"
67,"PtVr Atk Tm"," msec",0.562500,0.562500,"3164.1"
67,"PtVr Atk Tm"," msec",0.593750,0.593750,"3525.42"
67,"PtVr Atk Tm"," msec",0.625000,0.625000,"3906.27"
67,"PtVr Atk Tm"," msec",0.656250,0.656250,"4306.65"
67,"PtVr Atk Tm"," msec",0.687500,0.687500,"4726.57"
67,"PtVr Atk Tm"," msec",0.718750,0.718750,"5166.01"
67,"PtVr Atk Tm"," msec",0.750000,0.750000,"5624.99"
67,"PtVr Atk Tm"," msec",0.781250,0.781250,"6103.49"
67,"PtVr Atk Tm"," msec",0.812500,0.812500,"6601.53"
67,"PtVr Atk Tm"," msec",0.843750,0.843750,"7119.1"
67,"PtVr Atk Tm"," msec",0.875000,0.875000,"7656.2"
67,"PtVr Atk Tm"," msec",0.906250,0.906250,"8212.83"
67,"PtVr Atk Tm"," msec",0.937500,0.937500,"8788.99"
67,"PtVr Atk Tm"," msec",0.968750,0.968750,"9384.68"
67,"PtVr Atk Tm"," msec",1.000000,1.000000,"9999.9"
68,"PtVr Atk Lv"," %",0.000000,0.000000,"0"
68,"PtVr Atk Lv"," %",0.031250,0.031250,"3"
68,"PtVr Atk Lv"," %",0.062500,0.062500,"6"
68,"PtVr Atk Lv"," %",0.093750,0.093750,"9"
68,"PtVr Atk Lv"," %",0.125000,0.125000,"12"
68,"PtVr Atk Lv"," %",0.156250,0.156250,"15"
68,"PtVr Atk Lv"," %",0.187500,0.187500,"18"
68,"PtVr Atk Lv"," %",0.218750,0.218750,"21"
68,"PtVr Atk Lv"," %",0.250000,0.250000,"25"
68,"PtVr Atk Lv"," %",0.281250,0.281250,"28"
68,"PtVr Atk Lv"," %",0.312500,0.312500,"31"
68,"PtVr Atk Lv"," %",0.343750,0.343750,"34"
68,"PtVr Atk Lv"," %",0.375000,0.375000,"37"
68,"PtVr Atk Lv"," %",0.406250,0.406250,"40"
68,"PtVr Atk Lv"," %",0.437500,0.437500,"43"
68,"PtVr Atk Lv"," %",0.468750,0.468750,"46"
68,"PtVr Atk Lv"," %",0.500000,0.500000,"50"
68,"PtVr Atk Lv"," %",0.531250,0.531250,"53"
68,"PtVr Atk Lv"," %",0.562500,0.562500,"56"
68,"PtVr Atk Lv"," %",0.593750,0.593750,"59"
68,"PtVr Atk Lv"," %",0.625000,0.625000,"62"
68,"PtVr Atk Lv"," %",0.656250,0.656250,"65"
68,"PtVr Atk Lv"," %",0.687500,0.687500,"68"
68,"PtVr Atk Lv"," %",0.718750,0.718750,"71"
68,"PtVr Atk Lv"," %",0.750000,0.750000,"75"
68,"PtVr Atk Lv"," %",0.781250,0.781250,"78"
68,"PtVr Atk Lv"," %",0.812500,0.812500,"81"
68,"PtVr Atk Lv"," %",0.843750,0.843750,"84"
68,"PtVr Atk Lv"," %",0.875000,0.875000,"87"
68,"PtVr Atk Lv"," %",0.906250,0.906250,"90"
68,"PtVr Atk Lv"," %",0.937500,0.937500,"93"
68,"PtVr Atk Lv"," %",0.968750,0.968750,"96"
68,"PtVr Atk Lv"," %",1.000000,1.000000,"100"
69,"PtVr Dec Tm"," msec",0.000000,0.000000,"0.1"
69,"PtVr Dec Tm"," msec",0.031250,0.031250,"9.87"
69,"PtVr Dec Tm"," msec",0.062500,0.062500,"39.16"
69,"PtVr Dec Tm"," msec",0.093750,0.093750,"87.99"
69,"PtVr Dec Tm"," msec",0.125000,0.125000,"156.35"
69,"PtVr Dec Tm"," msec",0.156250,0.156250,"244.24"
69,"PtVr Dec Tm"," msec",0.187500,0.187500,"351.66"
69,"PtVr Dec Tm"," msec",0.218750,0.218750,"478.61"
69,"PtVr Dec Tm"," msec",0.250000,0.250000,"625.09"
69,"PtVr Dec Tm"," msec",0.281250,0.281250,"791.1"
69,"PtVr Dec Tm"," msec",0.312500,0.312500,"976.64"
69,"PtVr Dec Tm"," msec",0.343750,0.343750,"1181.72"
69,"PtVr Dec Tm"," msec",0.375000,0.375000,"1406.32"
69,"PtVr Dec Tm"," msec",0.406250,0.406250,"1650.46"
69,"PtVr Dec Tm"," msec",0.437500,0.437500,"1914.12"
69,"PtVr Dec Tm"," msec",0.468750,0.468750,"2197.32"
69,"PtVr Dec Tm"," msec",0.500000,0.500000,"2500.05"
69,"PtVr Dec Tm"," msec",0.531250,0.531250,"2822.31"
69,"PtVr Dec Tm"," msec",0.562500,0.562500,"3164.1"
69,"PtVr Dec Tm"," msec",0.593750,0.593750,"3525.42"
69,"PtVr Dec Tm"," msec",0.625000,0.625000,"3906.27"
69,"PtVr Dec Tm"," msec",0.656250,0.656250,"4306.65"
69,"PtVr Dec Tm"," msec",0.687500,0.687500,"4726.57"
69,"PtVr Dec Tm"," msec",0.718750,0.718750,"5166.01"
69,"PtVr Dec Tm"," msec",0.750000,0.750000,"5624.99"
69,"PtVr Dec Tm"," msec",0.781250,0.781250,"6103.49"
69,"PtVr Dec Tm"," msec",0.812500,0.812500,"6601.53"
69,"PtVr Dec Tm"," msec",0.843750,0.843750,"7119.1"
69,"PtVr Dec Tm"," msec",0.875000,0.875000,"7656.2"
69,"PtVr Dec Tm"," msec",0.906250,0.906250,"8212.83"
69,"PtVr Dec Tm"," msec",0.937500,0.937500,"8788.99"
69,"PtVr Dec Tm"," msec",0.968750,0.968750,"9384.68"
69,"PtVr Dec Tm"," msec",1.000000,1.000000,"9999.9"
70,"PtVr Dec Lv"," %",0.000000,0.000000,"0"
70,"PtVr Dec Lv"," %",0.031250,0.031250,"3"
70,"PtVr Dec Lv"," %",0.062500,0.062500,"6"
70,"PtVr Dec Lv"," %",0.093750,0.093750,"9"
70,"PtVr Dec Lv"," %",0.125000,0.125000,"12"
70,"PtVr Dec Lv"," %",0.156250,0.156250,"15"
70,"PtVr Dec Lv"," %",0.187500,0.187500,"18"
70,"PtVr Dec Lv"," %",0.218750,0.218750,"21"
70,"PtVr Dec Lv"," %",0.250000,0.250000,"25"
70,"PtVr Dec Lv"," %",0.281250,0.281250,"28"
70,"PtVr Dec Lv"," %",0.312500,0.312500,"31"
70,"PtVr Dec Lv"," %",0.343750,0.343750,"34"
70,"PtVr Dec Lv"," %",0.375000,0.375000,"37"
70,"PtVr Dec Lv"," %",0.406250,0.406250,"40"
70,"PtVr Dec Lv"," %",0.437500,0.437500,"43"
70,"PtVr Dec Lv"," %",0.468750,0.468750,"46"
70,"PtVr Dec Lv"," %",0.500000,0.500000,"50"
70,"PtVr Dec Lv"," %",0.531250,0.531250,"53"
70,"PtVr Dec Lv"," %",0.562500,0.562500,"56"
70,"PtVr Dec Lv"," %",0.593750,0.593750,"59"
70,"PtVr Dec Lv"," %",0.625000,0.625000,"62"
70,"PtVr Dec Lv"," %",0.656250,0.656250,"65"
70,"PtVr Dec Lv"," %",0.687500,0.687500,"68"
70,"PtVr Dec Lv"," %",0.718750,0.718750,"71"
70,"PtVr Dec Lv"," %",0.750000,0.750000,"75"
70,"PtVr Dec Lv"," %",0.781250,0.781250,"78"
70,"PtVr Dec Lv"," %",0.812500,0.812500,"81"
70,"PtVr Dec Lv"," %",0.843750,0.843750,"84"
70,"PtVr Dec Lv"," %",0.875000,0.875000,"87"
70,"PtVr Dec Lv"," %",0.906250,0.906250,"90"
70,"PtVr Dec Lv"," %",0.937500,0.937500,"93"
70,"PtVr Dec Lv"," %",0.968750,0.968750,"96"
70,"PtVr Dec Lv"," %",1.000000,1.000000,"100"
71,"PtVr Rel Tm"," msec",0.000000,0.000000,"0.1"
71,"PtVr Rel Tm"," msec",0.031250,0.031250,"9.87"
71,"PtVr Rel Tm"," msec",0.062500,0.062500,"39.16"
71,"PtVr Rel Tm"," msec",0.093750,0.093750,"87.99"
71,"PtVr Rel Tm"," msec",0.125000,0.125000,"156.35"
71,"PtVr Rel Tm"," msec",0.156250,0.156250,"244.24"
71,"PtVr Rel Tm"," msec",0.187500,0.187500,"351.66"
71,"PtVr Rel Tm"," msec",0.218750,0.218750,"478.61"
71,"PtVr Rel Tm"," msec",0.250000,0.250000,"625.09"
71,"PtVr Rel Tm"," msec",0.281250,0.281250,"791.1"
71,"PtVr Rel Tm"," msec",0.312500,0.312500,"976.64"
71,"PtVr Rel Tm"," msec",0.343750,0.343750,"1181.72"
71,"PtVr Rel Tm"," msec",0.375000,0.375000,"1406.32"
71,"PtVr Rel Tm"," msec",0.406250,0.406250,"1650.46"
71,"PtVr Rel Tm"," msec",0.437500,0.437500,"1914.12"
71,"PtVr Rel Tm"," msec",0.468750,0.468750,"2197.32"
71,"PtVr Rel Tm"," msec",0.500000,0.500000,"2500.05"
71,"PtVr Rel Tm"," msec",0.531250,0.531250,"2822.31"
71,"PtVr Rel Tm"," msec",0.562500,0.562500,"3164.1"
